1629795296302,8D451D8C58BF04BBFE60C2061C50,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795296427,8D48C222F8230006004AB8BDA71C,ADSB_AircraftOperationStatus,48c222,,
1629795296432,8D451D8C2331A0B3DB38200E6095,ADSB_AircraftIdentification,451d8c,Embraer ERJ-190,LZ-BUR
1629795296434,8D48C22299159707F07C295459E9,ADSB_AirborneVelocity,48c222,,
1629795296559,8D4BA7496017C521345B49D97400,ADSB_AirbornePositionBaro,4ba749,Boeing 737-8GJ,TC-IZI
1629795296563,8D4B99C858B985552A33CD465B66,ADSB_AirbornePositionBaro,4b99c8,,
1629795296564,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795296694,8D451D8C9910F733B808338E584E,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795296761,8D48C222588F2199E465899D3253,ADSB_AirbornePositionBaro,48c222,,
1629795297017,8D48C22299159707F07C2AABB1FB,ADSB_AirborneVelocity,48c222,,
1629795297088,8D4B99C858B981E5FC5FE81180B0,ADSB_AirbornePositionBaro,4b99c8,,
1629795297089,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795297218,8D48C222588F350A8C3A60FE04A6,ADSB_AirbornePositionBaro,48c222,,
1629795297281,8D451D8C9910F733B808338E584E,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795297349,8D48C222EA4A5867015C0803F05E,ADSB_TargetState,48c222,,
1629795297672,8D48C222588F350A923A4F9F7AC0,ADSB_AirbornePositionBaro,48c222,,
1629795297676,8D4B99C858B981E6345FE863D9B2,ADSB_AirbornePositionBaro,4b99c8,,
1629795297677,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795297742,8D451D8C9910F733B808338E584E,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795297804,8D4BA749990C519578400E10676D,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795297937,8D4B99C82250318E220820F9220A,ADSB_AircraftIdentification,4b99c8,,
1629795297999,8D48C22299159707F0802AB8EFC4,ADSB_AirborneVelocity,48c222,,
1629795298004,8D4BA749EA07E895F53C08F1685E,ADSB_TargetState,4ba749,Boeing 737-8GJ,TC-IZI
1629795298065,8D4BA7496017B521025B3DFC6921,ADSB_AirbornePositionBaro,4ba749,Boeing 737-8GJ,TC-IZI
1629795298132,8D4B99C858B981E65A5FE8EE0647,ADSB_AirbornePositionBaro,4b99c8,,
1629795298133,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795298136,8D48C222588F450A983A3C847CF0,ADSB_AirbornePositionBaro,48c222,,
1629795298200,8D451D8C9910F733B808338E584E,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795298328,8D4BA749990C519578400FEF9364,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795298525,8D48C22299159707F080294707D6,ADSB_AirborneVelocity,48c222,,
1629795298658,8D451D8C9910F733B808338E584E,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795298659,8D48C222EA4A5867015C0803F05E,ADSB_TargetState,48c222,,
1629795298724,8D48C222588F5199FC653A445D51,ADSB_AirbornePositionBaro,48c222,,
1629795298854,8D4BA749990C4995D83C0E7DAB62,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795298985,8D48C22299159807F0802AA98DDE,ADSB_AirborneVelocity,48c222,,
1629795299051,8D4B99C858B981E6B85FE8D02E13,ADSB_AirbornePositionBaro,4b99c8,,
1629795299051,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795299115,8D48C222234994B0CC78200E057A,ADSB_AircraftIdentification,48c222,,
1629795299119,8D451D8C9910F733B808338E584E,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795299312,8D4BA749990C4995D8380E459D62,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795299638,8D4BA7496017A1B08A872DFC03AD,ADSB_AirbornePositionBaro,4ba749,Boeing 737-8GJ,TC-IZI
1629795299775,8D48C222588F619A0A650EBC8B9A,ADSB_AirbornePositionBaro,48c222,,
1629795299901,8D4BA749990C429618340E0C754A,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795299966,8D48C222EA4A5867015C0803F05E,ADSB_TargetState,48c222,,
1629795300166,8D451D8C9910F733B808338E584E,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795300229,8D4B99C858B985567A33CD6DE0D1,ADSB_AirbornePositionBaro,4b99c8,,
1629795300230,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795300359,8D451D8C58BF04BD4461210D8426,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795300561,8D4BA749EA07E895F53C08F1685E,ADSB_TargetState,4ba749,Boeing 737-8GJ,TC-IZI
1629795300686,8D4B99C858B981E7505FE8B0F19E,ADSB_AirbornePositionBaro,4b99c8,,
1629795300819,8D48C222588F750AB839D287F328,ADSB_AirbornePositionBaro,48c222,,
1629795301019,8D451D8C9910F733B00433A8A046,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795301020,8D48C22299159807F07C2ABAD3E1,ADSB_AirborneVelocity,48c222,,
