1637875677447,508035,UR-82060,50.234007754568324,30.27965648754223,1825.0,245.08161905781512,0.0,85.0
1637875677449,508035,UR-82060,50.23489224708686,30.294354413006758,1825.0,242.09502266672067,256.0,85.0
1637875677451,508035,UR-82060,50.23535776946504,30.303930334142738,1850.0,240.2019983264086,-128.0,84.0
1637875677453,508035,UR-82060,50.237823486328125,30.329276637027135,1825.0,241.26748641290231,128.0,82.0
1637875677454,508035,UR-82060,50.24180603027344,30.343660053453945,1850.0,248.65437860612872,192.0,64.0
1637875677457,508035,UR-82060,50.25542178396451,30.36457783467061,1900.0,256.28109567426156,0.0,34.0
1637875677458,508035,UR-82060,50.26598914194915,30.373708364125847,1925.0,262.08586379276545,64.0,27.0
1637875677461,508035,UR-82060,50.27818582825741,30.38231926995355,1875.0,269.9814808463721,-320.0,24.0
1637875677463,508035,UR-82060,50.2933153055482,30.392711742504222,1875.0,267.7480158656643,256.0,24.0
1637875677465,508035,UR-82060,50.30728097689354,30.402807287267738,1825.0,259.04825805243314,-128.0,25.0
1637875677465,508035,UR-82060,50.30909729003906,30.40401257966694,1850.0,256.75669416784444,192.0,25.0
1637875677469,508035,UR-82060,50.31514830508474,30.40882007495777,1875.0,253.58430550804994,448.0,26.0
1637875677470,508035,UR-82060,50.32429504394531,30.41557713558799,1850.0,250.01199971201382,-448.0,26.0
1637875677473,508035,UR-82060,50.329559326171875,30.41984156558388,1825.0,245.52189311749777,-256.0,26.0
1637875677475,508035,UR-82060,50.337249755859375,30.425768400493418,1800.0,241.94627502815578,192.0,26.0
1637875677477,508035,UR-82060,50.34480208057468,30.431460818728887,1825.0,238.371558706151,-64.0,26.0
1637875677478,508035,UR-82060,50.35107421875,30.436465614720394,1825.0,238.371558706151,64.0,26.0
1637875677481,508035,UR-82060,50.35960569220074,30.44289253853463,1875.0,239.71024175032656,320.0,26.0
1637875677483,508035,UR-82060,50.37217479641154,30.45269115551098,1850.0,255.82024939398366,192.0,26.0
1637875677485,508035,UR-82060,50.39094543457031,30.466967130962168,1875.0,252.23005372080465,-512.0,26.0
1637875677486,508035,UR-82060,50.40010613910222,30.47458957981419,1825.0,248.2438317461282,-256.0,28.0
1637875677489,508035,UR-82060,50.41854082527807,30.48973289695946,1750.0,238.47222060441337,-320.0,28.0
1637875677491,508035,UR-82060,50.435302734375,30.50433510228207,1700.0,234.67424230196207,0.0,30.0
1637875677493,508035,UR-82060,50.43860483977754,30.507251636402028,1700.0,1.4142135623730951,384.0,225.0
1637875677495,508035,UR-82060,50.48171221199682,30.549563846072637,1825.0,263.0589287593181,832.0,28.0
1637875677497,508035,UR-82060,50.500612420550844,30.56530101879223,1825.0,257.6140524117425,512.0,27.0
1637875677499,508035,UR-82060,50.51985168457031,30.581745348478616,1825.0,263.47295876427245,-704.0,28.0
1637875677500,508035,UR-82060,50.54171804654396,30.59588458086993,1825.0,265.9323222175146,512.0,21.0
1637875677503,508035,UR-82060,50.56379699707031,30.611162687602793,1725.0,258.0426321366297,-192.0,26.0
1637875677505,508035,UR-82060,50.58901512016684,30.63159014727618,1725.0,256.7255343747482,-192.0,27.0
1637875677507,508035,UR-82060,50.63502502441406,30.669057745682565,1625.0,263.4331034627197,-832.0,27.0
1637875677508,508035,UR-82060,50.66140384997352,30.690827240815032,1400.0,261.70594185077266,-1152.0,28.0
1637875677510,508035,UR-82060,50.71128845214844,30.68451752533784,2175.0,275.40878707840824,1856.0,304.0
1637875677513,508035,UR-82060,50.71121474443856,30.616836547851562,2525.0,242.55308697272852,-64.0,257.0
1637875677515,508035,UR-82060,50.704742431640625,30.570274559227197,2525.0,248.8714527622644,-704.0,259.0
1637875677517,508035,UR-82060,50.69845943127648,30.516891479492188,2425.0,242.83533515532702,-512.0,261.0
1637875677519,508035,UR-82060,50.694122314453125,30.47310494087838,2425.0,248.4069242191127,0.0,260.0
1637875677521,508035,UR-82060,50.68858337402344,30.42767498944257,2525.0,244.1741182025646,64.0,258.0
